word1,word2,sim
солнцу,небу,0.16899999999999998
архиепископ,епископ,0.6
счастливым,довольным,0.808
приобретает,покупается,0.8460000000000001
мудрости,ума,0.8230000000000001
решающей,важной,0.708
руки,плеча,0.2
добивается,убеждает,0.523
покидать,идти,0.2
соответствовали,различались,0.0
классов,коридоров,0.146
доказательствах,фактах,0.662
выбирается,избирается,0.8539999999999999
ортодонт,дантист,0.6849999999999999
добивались,убеждали,0.523
давал,крал,0.0
действующее,происходящего,0.4
позволяющий,разрешающий,0.9380000000000001
знал,верила,0.269
действии,курсе,0.308
общении,языке,0.385
большого,широкой,0.331
сил,способностей,0.238
ценности,веры,0.223
богов,жертвы,0.046
самолет,аэропорт,0.131
завершать,решать,0.13799999999999998
думал,спрашивал,0.331
руками,плечами,0.2
плохих,ужасных,0.8619999999999999
действиями,движениями,0.708
хранил,владело,0.5309999999999999
дверь,коридор,0.06899999999999999
решающего,важной,0.708
начинает,прекращает,0.0
заката,вечера,0.546
признаёт,уведомляется,0.354
крысы,мыши,0.346
счастливой,радостной,0.8460000000000001
предполагается,предсказывает,0.662
почка,орган,0.769
изучал,оценивалось,0.315
убивало,душило,0.708
сохранять,защищать,0.6849999999999999
г,господина,0.438
общения,беседы,0.885
улиц,переулков,0.5690000000000001
битвами,завоеваниями,0.40800000000000003
автомобилей,шлангов,0.215
писателю,читателю,0.192
мальчики,партнеры,0.1
собираются,посещают,0.062
рука,тело,0.11499999999999999
теряя,сохраняя,0.0
защищал,отстаивал,0.885
берутся,получают,0.40800000000000003
провозглашал,объявлял,0.7230000000000001
аварий,бедствий,0.615
школы,классы,0.369
мнений,идей,0.3
загрязнением,атмосферой,0.192
идёт,позволяет,0.008
факта,сути,0.6769999999999999
привычки,манеры,0.8150000000000001
хлебах,муках,0.515
брови,глаза,0.223
идущих,входящих,0.41500000000000004
словаря,толкования,0.5690000000000001
держит,дается,0.031
кровать,мебель,0.308
брат,человек,0.154
кисти,запястья,0.523
происшествия,аварии,0.492
размышлял,думала,0.915
области,зоне,0.808
доктора,профессора,0.446
устраивало,организовывала,0.762
краями,концами,0.754
мотель,гостиница,0.931
начинать,идти,0.046
мужчинам,мужьям,0.562
толпы,парада,0.477
легкая,большое,0.0
покидали,входили,0.06899999999999999
принимается,рекомендует,0.046
потолок,собор,0.008
олова,алюминия,0.254
идеей,образом,0.5690000000000001
бревно,древесина,0.654
бровью,глазом,0.223
кровь,мозг,0.123
плохо,виноват,0.162
рисом,бобом,0.10800000000000001
коммуникация,телевидение,0.662
нервам,мозгам,0.28500000000000003
человека,охранника,0.231
главе,выбору,0.08499999999999999
представляющие,решающие,0.038
языка,горлу,0.13799999999999998
статьи,журналы,0.392
пальцами,ладонями,0.315
ванна,шалость,0.038
балы,костюмы,0.192
идущие,входящие,0.41500000000000004
солнце,небо,0.16899999999999998
разрушение,построение,0.023
факт,суть,0.6769999999999999
предполагает,предсказывает,0.662
теряет,получает,0.008
коробкой,лифтом,0.177
занимал,продавала,0.162
веры,цветка,0.023
разрушала,создавался,0.0
приобретал,получала,0.7115
раку,болезни,0.754
траву,травинку,0.8310000000000001
наставника,помощника,0.346
пачку,сигару,0.231
широкого,узкого,0.0
тупой,глупый,0.8539999999999999
судно,автомобиль,0.08499999999999999
теряют,получаются,0.008
убивал,уничтожал,0.792
сек,секунд,0.269
платформы,контейнеры,0.054000000000000006
забывать,игнорировать,0.546
хлеб,мука,0.515
приветствовал,встречала,0.7150000000000001
науку,психологию,0.269
реальность,фантазия,0.023
оркестр,парад,0.154
жалуются,ругаются,0.354
тяжело,трудно,0.8619999999999999
молекулой,атомом,0.385
детях,взрослых,0.0
опасность,болезнь,0.5
разрушает,организуется,0.0
красивое,прекрасная,0.9380000000000001
завершал,становился,0.392
лошади,кобылы,1.0
школой,классом,0.369
позволяла,разрешал,0.9380000000000001
руку,шею,0.062
группа,оркестр,0.477
чемпионам,победителям,0.9380000000000001
положенных,повешенных,0.1
доме,ключе,0.062
наукой,психологией,0.269
новое,старое,0.0
выходные,недели,0.292
юге,севере,0.0
изобилию,множеству,0.869
становилась,казался,0.2925
тяжела,легко,0.0
брюшко,живот,0.7769999999999999
друзьям,парням,0.1
зиме,сезону,0.392
опасностей,болезней,0.5
битва,завоевание,0.40800000000000003
обсуждали,объясняли,0.577
автомобилей,заводов,0.177
исследуемого,изучающей,0.869
знаем,верим,0.269
дома,ключи,0.062
напоминает,продает,0.015
дом,ключ,0.062
проваливает,обескураживает,0.06899999999999999
нести,приносить,0.662
достигало,пыталось,0.185
пивом,алкоголем,0.631
народами,ружьями,0.008
карниз,занавеска,0.231
богатство,репутация,0.131
историями,темами,0.185
длинное,узкую,0.1
тела,нервы,0.2
севере,западе,0.046
поглощал,имела,0.192
северу,западу,0.046
посылать,посещать,0.0
доллару,народу,0.023
плохо,виновата,0.162
достигают,завершают,0.662
размером,величиною,0.8150000000000001
идущие,позволяющие,0.008
создателем,изготовителем,0.9460000000000001
парне,товарище,0.477
понимала,удовлетворяло,0.177
пальцем,ладонью,0.315
празднике,церемонии,0.6849999999999999
сердцам,операциям,0.1
хранить,защищать,0.615
доллар,народ,0.023
велика,огромен,0.915
старом,свежей,0.0
убежденный,бесспорный,0.592
дяде,тете,0.0
атомом,углеродом,0.185
имитируя,изображая,0.754
толпа,группа,0.638
путешествий,поездок,0.8310000000000001
занимали,хотели,0.038
богами,дьяволами,0.008
вкладывающего,соединяющего,0.192
матерей,жен,0.2
делают,строят,0.638
крупное,гибкая,0.0
скот,бык,0.523
заметное,очевидную,0.6769999999999999
предприятиям,компаниям,0.923
зверь,животное,0.8380000000000001
посылать,получать,0.015
женщины,секретари,0.154
получает,дается,0.008
говорить,слышать,0.008
богу,духу,0.40800000000000003
легкий,большой,0.0
осознается,обнаруживает,0.515
становилась,казалось,0.2925
плох,виноват,0.162
анархия,хаос,0.754
сильным,гордой,0.323
автотранспорта,автобуса,0.8310000000000001
вечеров,сумерек,0.7230000000000001
кушетка,бейсбол,0.023
отцом,братом,0.06899999999999999
узнает,слушает,0.162
отражения,образы,0.631
сотрудничать,объединяться,0.638
нерва,мозга,0.28500000000000003
приобретать,находить,0.515
рука,колено,0.046
жену,солому,0.015
кровать,стул,0.123
трава,травинка,0.8310000000000001
алкоголь,вино,0.646
приятель,спутник,0.477
предприятиях,компаниях,0.923
бумага,картон,0.662
верх,бок,0.146
разрушать,строить,0.0
определяло,предсказывал,0.5309999999999999
соединяется,добавляет,0.462
открывают,происходят,0.254
слякоть,грязь,0.7849999999999999
сила,мощь,0.7769999999999999
мальчиков,партнёров,0.1
начинало,прекращала,0.0
счастливых,радостных,0.8460000000000001
дверь,кухня,0.123
обсуждали,объяснялись,0.577
мать,опекунша,0.385
покидала,входила,0.06899999999999999
главе,руководителю,0.8619999999999999
заменял,восстанавливал,0.238
приносил,жаловался,0.008
идея,план,0.654
дочери,ребенку,0.769
руками,костьми,0.162
другом,гостем,0.246
дождь,изморось,0.731
напоминают,продаются,0.015
ул.,автомобиле,0.062
соединяющего,добавляемого,0.462
областям,регионам,0.908
анализируются,оцениваются,0.792
сосудах,венах,0.6769999999999999
комфорта,безопасности,0.631
действовало,происходило,0.4
коттеджах,домиках,0.738
делала,становился,0.354
кроватью,мебелью,0.308
мотора,лодки,0.031
хитрые,умные,0.33799999999999997
мужчина,братство,0.16899999999999998
стенами,кирпичами,0.192
давал,вкладывал,0.546
жесткого,жестокого,0.377
занимают,хотят,0.038
брать,завладевать,0.6849999999999999
шляпкой,гвоздем,0.08499999999999999
создавался,строилась,0.692
говорят,подтверждаются,0.292
виски,шампанское,0.231
чел.,охранника,0.231
областям,зонам,0.808
руководстве,управлении,0.869
преступление,кража,0.5
раввины,священники,0.738
приобретаемого,получаемой,0.7115
проходе,коридоре,0.7616666666666669
ногти,пальцы,0.331
мясом,хлебом,0.131
общению,языка,0.385
обнаруживать,находить,0.885
посоветовала,порекомендовал,0.9460000000000001
забывал,знал,0.0
прибывала,покидала,0.0
учащихся,учеников,0.985
разрушал,строилось,0.0
общается,молится,0.238
несло,приносил,0.662
тяжелого,трудной,0.8619999999999999
взрослым,младенцем,0.031
мальчика,ребенка,0.562
ночь,глава,0.023
вере,цветке,0.023
забывают,помнят,0.008
метр,ярд,0.485
слово,словарь,0.277
трюк,размер,0.023
понимало,слушала,0.438
глубиною,величиною,0.315
делалась,прекращала,0.238
состояниях,мальчиках,0.08499999999999999
ядра,пушки,0.277
задачей,работой,0.692
дает,знает,0.046
рукой,коленом,0.046
собак,кошек,0.0
объясняются,доказываются,0.8230000000000001
принимал,рекомендовало,0.046
мускулы,кости,0.062
спорит,убеждает,0.731
матерям,женам,0.2
работодатели,работники,0.193
пытаюсь,думаю,0.038
молекуле,воздухе,0.377
принимал,отвергала,0.034499999999999996
области,углу,0.192
официальной,приличным,0.231
общаются,молятся,0.238
изображать,уведомлять,0.054000000000000006
читало,понимался,0.031
прояснять,объяснять,0.8310000000000001
о.,брату,0.06899999999999999
отцу,брату,0.06899999999999999
счастливый,молодой,0.046
кот,кролик,0.046
побеждала,доминировала,0.523
формулы,уравнения,0.7
группы,оркестры,0.477
задачи,пустяки,0.046
интеллекта,логики,0.43099999999999994
пропадал,исчезал,0.931
думал,решалось,0.608
носа,рта,0.123
выбор,вена,0.015
о.,бога,0.492
создавался,делала,0.8310000000000001
путешествиях,поездках,0.8310000000000001
приобретая,находя,0.515
идти,приходить,0.646
известий,газет,0.523
достигал,завершал,0.662
приветствовали,встречались,0.7150000000000001
открываются,происходят,0.254
принимается,отвергает,0.034499999999999996
соответствуют,различаются,0.0
назначать,избирать,0.28500000000000003
мире,земле,0.585
поглощаемого,имеющего,0.192
разрушал,создавался,0.0
действующей,происходящим,0.4
девочки,ребенка,0.46900000000000003
плечах,головах,0.054000000000000006
водителям,пилотам,0.662
брал,получала,0.40800000000000003
пакта,условия,0.346
мальчиков,братьев,0.254
завершая,становясь,0.392
доллары,народы,0.023
окном,дверью,0.015
поглощается,учится,0.123
собаками,кошками,0.0
клубе,обществе,0.669
обстоятельства,ситуации,0.592
полицейский,шериф,0.8539999999999999
двери,полу,0.031
огромное,тупая,0.0
защищавший,отстаивавший,0.885
областью,зоной,0.808
судами,автомобилями,0.08499999999999999
потолки,соборы,0.008
требующий,запрашиваемая,0.615
механизма,двигателя,0.508
костях,шеях,0.215
огромную,тупое,0.0
ногти,кисти,0.08499999999999999
несут,приносятся,0.662
представитель,адвокат,0.615
велико,широк,0.331
прибывает,приходит,0.808
анализировала,оценивало,0.792
разрушению,построению,0.023
организовывала,становилась,0.13799999999999998
окну,двери,0.015
делают,строятся,0.638
имитировать,изображать,0.754
корпорациям,предприятиям,0.8310000000000001
думать,спрашивать,0.331
занимают,продаются,0.162
слушает,подчиняется,0.5
жены,мужа,0.0
слове,странице,0.215
приносит,посылает,0.062
книг,статей,0.392
привычками,манерами,0.8150000000000001
объяснялась,доказывала,0.8230000000000001
понимал,знал,0.6769999999999999
длинную,узкое,0.1
носителя,новости,0.1
кисть,ступня,0.0
восхитительный,радостный,0.523
тетя,племянник,0.13799999999999998
недавней,новому,0.6769999999999999
школах,классах,0.369
выход,проход,0.454
новым,свежим,0.7769999999999999
видении,восприятии,0.762
медбратья,ученые,0.2
птица,курица,0.546
ритм,мелодия,0.5
обл,региона,0.908
обсуждался,объяснялась,0.577
автомобили,шланги,0.215
автомобилей,датчиков,0.162
берет,доставляется,0.11499999999999999
морю,океану,0.577
крошечной,огромного,0.0
действующее,происходящее,0.4
эпохами,десятилетиями,0.43099999999999994
советовала,рекомендовало,0.9460000000000001
побеждает,доминирует,0.523
пляжа,моря,0.346
телом,желудком,0.092
водителю,пилоту,0.662
тяжелого,трудного,0.8619999999999999
назначением,обязательством,0.392
велика,огромно,0.915
покидал,шел,0.2
ужин,завтрак,0.031
чемпионом,победителем,0.9380000000000001
низ,верх,0.0
взрослый,младенец,0.031
несут,приносят,0.662
собака,кошка,0.0
счастливую,молодую,0.046
женихи,невесты,0.0
победитель,гол,0.4
позволяли,разрешались,0.9380000000000001
юбилею,году,0.269
оркестра,парада,0.154
братом,сыном,0.092
отодвигает,отвергает,0.446
создают,представляют,0.015
короткую,длинную,0.0
женщина,жена,0.462
уменьшается,сжимается,0.8460000000000001
мужчины,воина,0.592
узкая,широкое,0.0
досады,злости,0.5690000000000001
мудрости,уму,0.8230000000000001
животного,чел.,0.254
кастрюля,прибор,0.2
диета,яблоко,0.238
молоко,сок,0.185
налоге,доходе,0.223
свежей,широкой,0.0
мужчины,ребёнка,0.023
постель,одеяло,0.33799999999999997
неотъемлемая,необходимая,0.8150000000000001
боги,священники,0.215
бури,ураганы,0.8539999999999999
завершал,решала,0.13799999999999998
легким,большим,0.0
берет,несет,0.1
покидала,оставалась,0.008
говорит,подтверждает,0.292
общению,языку,0.385
честны,виноваты,0.0
тяжела,трудно,0.8619999999999999
начинал,шло,0.046
предприятия,компании,0.923
дверь,проем,0.492
занимал,продавался,0.162
завтрак,ужин,0.2
платформах,вагонах,0.262
преступление,мошенничество,0.5690000000000001
ванную,кухню,0.20800000000000002
идеи,образа,0.5690000000000001
посылает,посещает,0.0
пиво,шампанское,0.162
ул.,переулку,0.5690000000000001
пытаются,думают,0.038
парни,товарищи,0.477
пропадал,исчезала,0.931
скрытную,странное,0.315
покидала,появлялся,0.015
дерзок,горд,0.08499999999999999
автором,создателем,0.923
приветствуют,встречают,0.7150000000000001
салат,уксус,0.131
огромный,тупой,0.0
давая,занимая,0.631
дом,ковер,0.08499999999999999
верования,представления,0.462
верованиям,представлениям,0.462
колледже,профессии,0.262
ужин,курятина,0.11499999999999999
приносят,восстанавливают,0.023
путешествие,поездка,0.8310000000000001
звери,животные,0.8380000000000001
кость,шея,0.215
музыкой,мелодией,0.877
главы,мэра,0.708
говорит,подтверждается,0.292
узнавал,слушала,0.162
угождать,развлекать,0.546
знал,понимало,0.346
говоря,подтверждая,0.292
пол,потолок,0.131
давались,вкладывали,0.546
ночами,главами,0.023
острое,тупое,0.0
буря,ураган,0.8539999999999999
спиртного,в,0.0
спиртному,группе,0.023
тяжелый,трудный,0.8619999999999999
умножать,делить,0.046
воровали,покупали,0.0
действий,движений,0.708
открывала,происходила,0.254
занимаемых,продаваемых,0.162
собиралось,посещал,0.062
горлу,носу,0.292
терапевт,врач,0.523
действию,курсу,0.308
самоуверенное,уверенное,0.738
случалось,происходило,0.9460000000000001
игнорировало,избегал,0.7769999999999999
сотрудничали,участвовали,0.369
деньги,жемчуг,0.308
учащимися,преподавателями,0.16899999999999998
шланга,сада,0.077
опасности,угрозе,0.969
дыре,жене,0.015
устраивал,организовывал,0.762
приносят,посылаются,0.062
глазам,слезам,0.177
главой,мэром,0.708
отцом,богом,0.492
домами,ключами,0.062
необычные,обычные,0.0
богами,духами,0.40800000000000003
преуспевающих,пытающихся,0.177
главой,руководителем,0.8619999999999999
женщинами,мехами,0.046
добавляемого,строящейся,0.077
хотел,выбирал,0.11499999999999999
братьями,людьми,0.154
привычка,манера,0.8150000000000001
отвергала,избегал,0.585
женщиной,секретарем,0.154
школе,классу,0.369
стена,кирпич,0.192
мальчик,ребенок,0.562
автомобилях,датчиках,0.162
тела,позвоночника,0.33799999999999997
сотрудничает,участвует,0.369
ума,навыка,0.28500000000000003
церкви,хоре,0.146
печальным,смешным,0.0
лен,ткань,0.346
плохим,виноватым,0.162
создателям,изготовителям,0.9460000000000001
хранила,защищало,0.615
мужчину,мужа,0.562
механизмами,двигателями,0.508
получаем,даем,0.008
чемпиону,победителю,0.9380000000000001
длинный,узкий,0.1
водители,пилоты,0.662
химии,теории,0.262
тела,нерва,0.2
спорят,различаются,0.146
приобретал,покупал,0.8460000000000001
краем,концом,0.754
пактами,условиями,0.346
представителя,адвоката,0.615
думать,обосновывать,0.5
руководства,управления,0.869
задачу,работу,0.692
слушал,подчинялся,0.5
друзей,приятелей,0.931
взрослых,младенцев,0.031
ночью,главой,0.023
разрушением,построением,0.023
находил,исчезала,0.0
недавней,новой,0.6769999999999999
огромно,туп,0.0
осознает,обнаруживается,0.515
корне,траве,0.292
колледже,классе,0.238
честного,виноватого,0.0
коробка,шляпа,0.06899999999999999
приходили,посещали,0.7849999999999999
отцы,матери,0.154
парня,тов.,0.477
обстоятельством,ситуацией,0.592
приносит,посылается,0.062
севера,запада,0.046
невеста,принцесса,0.146
озера,болота,0.331
сердце,операция,0.1
десятилетия,в,0.20800000000000002
реками,потоками,0.623
удовлетворять,угождать,0.6769999999999999
пиво,напиток,0.4
аргументирует,подтверждает,0.546
г-жа,г-н,0.438
принцессой,островом,0.0
действиям,движениям,0.708
языке,горле,0.13799999999999998
слово,литература,0.331
выбирается,избирает,0.8539999999999999
внимание,осведомленность,0.28500000000000003
твердым,плотным,0.631
работников,механиков,0.254
руки,мускулы,0.154
приносятся,посылаются,0.062
знающих,понимающих,0.346
приходила,приносил,0.023
покидала,появлялась,0.015
организовывал,становилась,0.13799999999999998
палуба,мышь,0.015
исследуем,изучаем,0.869
метр,дюйм,0.262
новый,старый,0.0
исследовались,изучали,0.869
представляющие,решаемые,0.038
слова,словари,0.277
школам,классам,0.369
брату,человеку,0.154
счастливые,молодые,0.046
корней,трав,0.292
устраиваемые,нуждающихся,0.023
отец,дочь,0.192
стиле,моде,0.762
получать,назначать,0.023
прекрасную,великолепное,0.9380000000000001
обл,угла,0.192
красотами,возрастами,0.28500000000000003
улицы,переулки,0.5690000000000001
действия,курсы,0.308
руки,шеи,0.062
людям,победителям,0.046
сообразительный,интеллектуальный,0.8310000000000001
современного,старинного,0.0
изобилия,множества,0.869
башня,колокол,0.10800000000000001
мужчине,о.,0.508
корова,коза,0.215
осознает,обнаруживает,0.515
мальчиков,партнеров,0.1
мнением,впечатлением,0.523
случалось,происходил,0.9460000000000001
позволяла,разрешалось,0.9380000000000001
официальной,приличному,0.231
королем,принцессой,0.08499999999999999
домов,ключей,0.062
разрушают,создают,0.0
биографией,романом,0.292
знало,верил,0.269
плохих,безнравственных,0.585
тюрьмой,выбором,0.062
анализировала,оценивался,0.792
объединяться,приобретать,0.2
компетенция,способность,0.2425
мальчика,сына,0.362
книге,информации,0.5309999999999999
остаемся,сохраняем,0.308
суда,автомобили,0.08499999999999999
счастливой,молодого,0.046
угождать,умолять,0.077
брали,доставляли,0.11499999999999999
начинающие,идущие,0.046
красивая,прекрасная,0.9380000000000001
ружьем,рассветом,0.008
автомобиле,заводе,0.177
теряю,получаю,0.008
воды,соли,0.0
статей,журналов,0.392
ненужного,необходимой,0.0
хранится,владеет,0.5309999999999999
мотор,лодка,0.031
плоху,великолепное,0.0
усилие,трудность,0.438
мальчик,солдат,0.123
устраивало,нуждалась,0.023
мужчины,дети,0.023
появляется,посещает,0.477
напоминающей,продающего,0.015
идущей,позволяющим,0.008
скрипка,инструмент,0.446
назначающих,избираемых,0.28500000000000003
остаётся,сохраняет,0.308
принимает,верит,0.254
забирают,оставляют,0.008
богатству,славе,0.323
игрой,действием,0.462
огромной,тупым,0.0
реке,морю,0.262
снега,погоды,0.308
самолётов,аэропортов,0.131
достигали,пытались,0.185
реки,долины,0.023
коровы,скота,0.808
понимать,знать,0.6769999999999999
говорят,признаются,0.42300000000000004
взять,украсть,0.269
дантист,полковник,0.031
скучного,смешного,0.0
отце,боге,0.492
доказательствами,фактами,0.662
понимала,слушала,0.438
платформа,контейнер,0.054000000000000006
корпорации,предприятия,0.8310000000000001
убивало,защищало,0.154
прибывала,приходило,0.808
плохое,ужасное,0.8619999999999999
загрязнении,атмосфере,0.192
читая,понимая,0.031
доме,квартире,0.692
прощать,забывать,0.554
признает,уведомляется,0.354
назначают,избираются,0.28500000000000003
выборе,вене,0.015
король,принцесса,0.08499999999999999
говорят,слышат,0.008
складывалось,делила,0.015
идущей,входящим,0.41500000000000004
бутылки,контейнеры,0.231
логики,арифметики,0.438
хранил,защищала,0.615
мальчиком,сыном,0.362
приветствовали,встречали,0.7150000000000001
спиртного,в.,0.0
стекло,хрусталь,0.5690000000000001
забывая,зная,0.0
говорилось,признавалась,0.42300000000000004
яблоком,солнцем,0.015
счастливыми,радостными,0.8460000000000001
комната,кровать,0.11499999999999999
заслуживают,зарабатывают,0.446
приходить,посещать,0.7849999999999999
тяжелого,легкой,0.0
реке,долине,0.023
напоминал,забывал,0.277
облака,погоды,0.246
дня,рассвета,0.154
дне,рассвете,0.154
кисть,запястье,0.523
химию,теорию,0.262
преуспевать,пытаться,0.177
воруют,покупают,0.0
принимать,отвергать,0.034499999999999996
известие,газета,0.523
убивал,душило,0.708
пляжа,побережья,0.662
понимает,удовлетворяет,0.177
скучна,смешно,0.0
велика,широк,0.331
чашка,кувшин,0.315
курятина,стейк,0.4
петля,пояс,0.08499999999999999
расширялась,росла,0.808
юбилеев,дат,0.662
счастлив,зол,0.0
терять,сохранять,0.0
приносит,восстанавливается,0.023
достигать,оставаться,0.308
женщинам,мужчинам,0.0
тупой,дурацкий,0.754
ружье,мех,0.054000000000000006
давать,красть,0.0
изучал,оценивала,0.315
пропадала,исчезал,0.931
вежливым,приличным,0.538
населения,народы,0.8619999999999999
марихуаны,травы,0.585
десятилетия,в.,0.20800000000000002
прекрасную,ужасную,0.0
обсуждались,объяснялись,0.577
начинающего,происходящего,0.40800000000000003
грязное,дешевая,0.077
представлял,решала,0.038
учащиеся,ученики,0.985
луч,солнце,0.354
завершала,становилась,0.392
ума,проницательности,0.615
идут,входят,0.41500000000000004
понимало,знал,0.6769999999999999
священник,монах,0.738
происшествиях,авариях,0.492
идеям,образам,0.5690000000000001
такси,таксомотор,0.638
класть,вешать,0.1
выходу,проходу,0.454
печаль,стыд,0.2
отцом,матерью,0.154
кости,колени,0.269
людей,победителей,0.046
морей,океанов,0.577
принцем,королем,0.508
брал,несло,0.1
носителями,новостями,0.1
ночи,глав,0.023
трудные,простые,0.0
внимания,интереса,0.708
толпе,группе,0.638
делала,строился,0.638
книгой,текстом,0.5309999999999999
брате,человеке,0.154
ноготь,палец,0.331
книги,литературы,0.6
объединяться,жениться,0.43099999999999994
крышей,потолком,0.277
ненормальные,нормальные,0.0
достигают,пытаются,0.185
давались,занимали,0.631
приветствовать,встречать,0.7150000000000001
дома,государства,0.269
ситуаций,состояний,0.262
задачей,женщиной,0.046
завершала,становилось,0.392
другу,гостю,0.246
принималась,рекомендовал,0.046
игнорируя,избегая,0.7769999999999999
победителю,кандидату,0.192
витамина,железа,0.269
ночи,дни,0.0
ступней,головой,0.13799999999999998
ситуацией,состоянием,0.262
хранили,владели,0.5309999999999999
комнаты,камеры,0.508
другу,приятелю,0.931
красивше,прекрасней,0.9380000000000001
забирая,оставляя,0.008
женщины,жены,0.462
диски,компьютеры,0.254
определяется,предсказывает,0.5309999999999999
вода,соль,0.0
прекрасный,великолепный,0.9380000000000001
собаки,кошки,0.0
королей,принцесс,0.08499999999999999
хранилась,защищала,0.615
ночь,день,0.0
отца,дочери,0.192
думать,решать,0.608
песню,историю,0.177
реках,долинах,0.023
легкой,трудной,0.0
выбирают,избираются,0.8539999999999999
школы,класса,0.369
остаются,сохраняют,0.308
автомобилях,гудках,0.185
становящаяся,кажущееся,0.2925
комната,ванна,0.08499999999999999
туп,глупо,0.8539999999999999
матерью,женою,0.2
решающей,важного,0.708
проигнорированы,исследованы,0.008
приносят,жалуются,0.008
корпорациями,предприятиями,0.8310000000000001
разрушая,создавая,0.0
твердые,прочные,0.7769999999999999
флоте,армии,0.438
ул.,переулке,0.5690000000000001
грешниками,святыми,0.015
решающий,важный,0.708
принцы,короли,0.508
мужчина,отец,0.508
дерево,клен,0.523
прекрасно,ужасен,0.0
хотел,выбирала,0.11499999999999999
думает,спрашивается,0.331
край,конец,0.754
советовала,рекомендовал,0.9460000000000001
таксомотор,автобус,0.515
щека,язык,0.269
идущий,входящий,0.41500000000000004
цели,поиску,0.062
информировал,сообщалась,0.9460000000000001
изучают,оценивают,0.315
уме,навыке,0.28500000000000003
тарелку,миску,0.8310000000000001
друг,гость,0.246
деревьями,кленами,0.523
юбилеев,годах,0.269
скудных,редких,0.485
реки,потока,0.623
мнениями,впечатлениями,0.523
берутся,доставляют,0.11499999999999999
принималась,отвергался,0.034499999999999996
парни,девушки,0.031
носу,рту,0.123
приобретаемые,получаемые,0.7115
делал,прекращала,0.238
налогом,доходом,0.223
предполагал,предсказывал,0.662
желудке,вене,0.038
крупным,большим,0.9460000000000001
работниками,механиками,0.254
костями,зубами,0.20800000000000002
держал,давало,0.031
грубый,равнодушный,0.28500000000000003
кости,шеи,0.215
рты,губы,0.43099999999999994
думали,решали,0.608
рук,плеч,0.2
напоминать,забывать,0.277
покидают,игнорируют,0.123
забывает,помнит,0.008
дырой,женою,0.015
кость,локоть,0.154
спорил,убеждал,0.731
заслуживало,зарабатывал,0.446
сотрудничают,участвуют,0.369
плохое,виноватого,0.162
завершающего,решающего,0.13799999999999998
определялся,предсказывал,0.5309999999999999
организовывал,становился,0.13799999999999998
языку,горлу,0.13799999999999998
воруй,покупай,0.0
собаке,кошке,0.0
слушали,подчинялись,0.5
официальное,приличную,0.231
современных,старинных,0.0
приносил,жаловалась,0.008
толп,групп,0.638
недавнее,нового,0.6769999999999999
юбилеем,годом,0.269
отцов,богов,0.492
домах,квартирах,0.692
шумом,грохотом,0.762
богатства,славы,0.323
открывается,происходит,0.254
происшествии,аварии,0.492
приемлем,верим,0.254
письмо,абзац,0.162
острова,задачи,0.015
находили,исчезали,0.0
узкий,широкий,0.0
квартиры,гостиницы,0.323
стилями,модами,0.762
вод,льдов,0.2
логику,арифметику,0.438
женщинами,мужчинами,0.0
пива,напитка,0.4
счастлива,довольна,0.808
юристов,банкиров,0.11499999999999999
коробка,лифт,0.177
говорит,признается,0.42300000000000004
петли,пояса,0.08499999999999999
ногу,руку,0.0
звонки,двери,0.131
рождала,носил,0.369
теряли,получали,0.008
водой,льдом,0.2
дыр,жен,0.015
милого,жестокого,0.0
отрицания,признания,0.131
создаёт,строится,0.692
становился,казалось,0.2925
воды,льды,0.2
завершала,решалось,0.13799999999999998
носителей,новостей,0.1
провозглашать,объявлять,0.7230000000000001
участвует,присоединяется,0.646
книга,история,0.13799999999999998
принималась,признавалась,0.708
книгу,информацию,0.5309999999999999
августом,месяцем,0.28500000000000003
присутствии,двери,0.092
действующую,происходящее,0.4
бога,жертву,0.046
терялась,сохранял,0.0
народу,ружью,0.008
трава,мох,0.5
заменяет,восстанавливается,0.238
кроватка,колыбель,0.769
собираемся,встречаемся,0.708
политиков,президентов,0.746
знали,верили,0.269
мужчину,отца,0.508
положило,повесил,0.1
мужчинам,отцам,0.508
гончая,лиса,0.062
давать,вкладывать,0.546
наставник,помощник,0.346
настроениях,эмоциях,0.738
армиями,отрядами,0.377
давал,занимал,0.631
клуб,общество,0.669
ночь,рассвет,0.10800000000000001
пропадает,исчезает,0.931
проста,легко,0.7
стену,отделку,0.28500000000000003
знала,верила,0.269
налогов,доходов,0.223
прибывала,покидал,0.0
тупая,интеллектуальная,0.0
восхитительный,прекрасный,0.908
преуспевали,проваливали,0.0
читать,понимать,0.031
олово,алюминий,0.254
грязном,узком,0.0
начинал,прекращала,0.0
твердое,прочная,0.7769999999999999
болезней,инфекций,0.75
коммуникации,телевидения,0.662
друга,наставника,0.3
добывает,зарабатывает,0.662
крупной,гибким,0.0
защищается,отстаивает,0.885
окно,дверь,0.015
реальность,иллюзия,0.015
защищают,отстаивают,0.885
кровь,плоть,0.123
день,рассвет,0.154
объясняются,доказывают,0.8230000000000001
учителем,преподавателем,0.992
изучал,занимался,0.346
держал,занималось,0.331
воздух,гелий,0.185
игра,сноровка,0.054000000000000006
автомобилю,мосту,0.11499999999999999
словами,ключами,0.1
высказываться,участвовать,0.185
забывать,узнавать,0.0
принимал,отвергался,0.034499999999999996
посылает,получается,0.015
